observed-wave[AA],flux[10^-16 erg/s/cm^2/AA],noise[10^-16 erg/s/cm^2/AA]
3696.5790681932745,2.4798553932508836,0.07417448834555601
3697.4303349809716,3.2202681479550326,0.07660339269090834
3698.281797802663,3.293862137340749,0.0767853117008815
3699.1334567034833,2.910508033295628,0.07770218971893332
3699.9853117285957,2.7565685180481525,0.07365224533049929
3700.8373629231564,2.648480475255747,0.07720090206963631
3701.689610332348,3.2567976163946626,0.07721808925401924
3702.5420540013483,3.9954408898770843,0.07838913047595648
3703.39469397536,3.452018436573313,0.07839527524622118
3704.2475302995826,2.6277947517741786,0.07482579395528997
3705.1005630192394,2.0059912400785835,0.0726750244099338
3705.9537921795504,2.862174226966454,0.07077150361381906
3706.80721782576,2.629199541927301,0.06904428702925491
3707.660840003112,2.1099018056411296,0.06702238594864783
3708.514658756861,2.6720231222905566,0.06819540893713014
3709.3686741322836,2.1837924933992325,0.06730197493061615
3710.2228861746507,2.416714399377816,0.06656589834604312
3711.07729492926,3.0513503262307498,0.06711936750605166
3711.931900441403,2.95141589154955,0.0663668146446318
3712.786702756398,2.422695838136133,0.06748106543475639
3713.6417019195583,2.4072483407333496,0.06636247421995325
3714.496897976222,2.8312542671803387,0.06513511233421142
3715.352290971724,2.1146431866800417,0.06411375034726453
3716.2078809514237,2.8826014923397456,0.06529855006575912
3717.0636679606755,2.807610819209367,0.06305585696858666
3717.9196520448604,2.5738580763339995,0.062365611801232755
3718.7758332493545,2.443338920036331,0.06248227696784216
3719.632211619559,2.5063707966823134,0.062362868850972274
3720.48878720087,2.6303161247749816,0.06104026529275481
3721.3455600387106,2.1126087755430487,0.06011953181062355
3722.2025301784984,2.411293450021185,0.058725970667789604
3723.059697665676,2.1585689388448372,0.058391528872372984
3723.917062545687,2.1786132753361014,0.06212034375220763
3724.774624863983,2.3143165659159424,0.06065160224354356
3725.632384666039,2.1052882229676473,0.0578357501853957
3726.490341997325,2.3992843985906807,0.05844742190172141
3727.348496903337,2.194755179237109,0.0602194606464111
3728.2068494295654,2.540851444285363,0.05949584807735578
3729.065399621527,2.7762317643966528,0.06023547254115964
3729.9241475247336,2.908004380948842,0.06103907647458323
3730.783093184723,2.695747682452202,0.06195294329342132
3731.642236647028,2.660139236599207,0.061972100602915504
3732.5015779572063,3.374632596969605,0.06012989062729575
3733.3611171608127,3.543771970644593,0.06142747946981945
3734.220854303426,3.3799413005472165,0.059962787373052336
3735.0807894306217,2.800948437699117,0.05834565411282469
3735.9409225879995,3.027777449367568,0.05734070029335021
3736.801253821156,3.0000076346332207,0.05710580963628121
3737.6617831757117,3.3292319114960267,0.05828138363042337
3738.5225106972844,2.9750952479429547,0.05922064905415648
3739.3834364315157,2.0357112479759962,0.058152217297728404
3740.2445604240443,3.0452919395174836,0.06093016958489569
3741.105882720533,3.037797753908672,0.05998287963850438
3741.9674033666447,2.6763628518398037,0.05859077355957837
3742.8291224080526,2.77616355875507,0.05873902909239311
3743.6910398904515,2.8114095370750873,0.0595254446964192
3744.553155859532,2.4124993363395335,0.056119362991363324
3745.4154703610106,2.853093029279262,0.05736026006732956
3746.277983440598,2.622600884176791,0.053985490099220074
3747.1406951440317,2.5139449916779997,0.05353960279197867
3748.003605517044,2.7922365223057573,0.05457910044780353
3748.8667146053936,2.480899876030162,0.05386441639855771
3749.730022454834,2.4503774221986534,0.052070353558887145
3750.593529111144,2.4192784769926226,0.052804424012795635
3751.4572346200985,2.592156776750926,0.05329543687646678
3752.321139027498,2.5943386078812183,0.055008251424223095
3753.185242379138,2.2854600838851185,0.05487065191262344
3754.0495447208405,2.601832034159452,0.05391594423618235
3754.9140460984213,2.4075482951826417,0.05406164876333724
3755.7787465577244,2.624013288132846,0.05445359963780428
3756.6436461445865,2.534321710831137,0.053395892011965713
3757.508744904872,2.2894955720868895,0.05171034288513948
3758.3740428844394,2.2845583973452452,0.04979261199681753
3759.239540129174,2.131017736066133,0.05109475487978498
3760.10523668496,2.6488885677477816,0.05393021005424137
3760.971132597691,2.7401650729589164,0.052508649766762075
3761.8372279132846,2.7308632674627007,0.05135219593154624
3762.7035226776516,2.4608295587124305,0.05035773095573146
3763.5700169367306,2.942527174949646,0.051646434620774825
3764.436710736454,2.7210867768153553,0.05057340857745448
3765.3036041227815,3.005966125801206,0.05061968580148796
3766.1706971416666,3.2345250596059487,0.052061325970896674
3767.0379898390893,2.7956404724158346,0.05213818430404191
3767.905482261025,2.9764505550730975,0.050130734794333144
3768.773174453475,2.677800500765443,0.04896761552806672
3769.641066462436,3.385492384806276,0.05046335311604388
3770.5091583339295,2.932691100239754,0.05067575529603372
3771.3774501139746,2.113956457469613,0.04836329343241638
3772.2459418486137,2.1074442183584328,0.04821323919294098
3773.1146335838866,2.445307798753493,0.04929320310480956
3773.9835253658575,2.498071230668575,0.05047539918767313
3774.8526172405864,2.7012729952577503,0.04968614466108626
3775.72190925416,2.946983661130071,0.051119905814227574
3776.591401452663,2.6816717073088516,0.05090490619036804
3777.461093882191,2.9307790802558884,0.04936630923060072
3778.3309865888623,2.876573558477685,0.04954499107849447
3779.2010796187897,2.995853736065328,0.05079979175448308
3780.0713730181124,2.93472866265155,0.051948311707546574
3780.941866832965,2.9902407443132972,0.05237248150460378
3781.8125611095074,3.019169054543958,0.05288404053745995
3782.683455893896,3.32779733140935,0.05307696450801848
3783.5545512323115,3.108460443466902,0.05212123745333551
3784.425847170932,2.868755819555372,0.049485633758692915
3785.297343755959,2.8527785347774626,0.0483333005406291
3786.169041033592,2.5620854861219415,0.04747115350401626
3787.040939050054,2.47636034861207,0.04671764711135462
3787.913037851565,3.0206957113929094,0.04701868745038263
3788.785337484371,2.6468228798359634,0.04597049965755871
3789.6578379947123,2.6624553551897407,0.046488403340600656
3790.5305394288553,3.1385455481708053,0.04708854290148587
3791.4034418330625,2.653524919463004,0.049197093906166924
3792.276545253622,2.7818420265695156,0.05094226690582517
3793.149849736817,2.958767432979893,0.05140516639077363
3794.0233553289568,3.0113686206442587,0.0508484432642547
3794.8970620763503,3.3269108132975997,0.04949578922886256
3795.7709700253163,3.62887861058116,0.048221598070709935
3796.6450792221963,3.232910278066993,0.046219386791069725
3797.519389713327,2.5261693199980075,0.04467861033132118
3798.3939015450715,3.291630180180073,0.044645518462998066
3799.2686147637874,3.2494650876149533,0.04526924553859501
3800.143529415859,3.3479504629969608,0.046026033564751136
3801.0186455476655,3.405019902437926,0.045423104615395615
3801.8939632056126,3.2913346718996768,0.04565545665032738
3802.769482436101,3.1166840589605274,0.04618262320828959
3803.6452032855573,2.781858789769467,0.045506021586983005
3804.5211258004038,3.3323903778567914,0.046004238564938744
3805.397250027089,3.596731548756361,0.04722405269364328
3806.273576012056,2.976647902466357,0.04582237415173148
3807.150103801774,3.417671879753471,0.0448419489946879
3808.026833442709,3.073187642591074,0.044197417601088224
3808.9037649813513,2.7850001569837333,0.044007705130420106
3809.780898464188,2.8088036725530405,0.04502676068627888
3810.65823393773,3.0534839818254116,0.04600195380501522
3811.5357714484903,3.197686300054193,0.04506081537348574
3812.4135110429906,2.947701039304957,0.044040685547039625
3813.2914527677754,3.2129802856594325,0.04494776929136224
3814.169596669385,3.059811779606389,0.04431894020444558
3815.047942794385,2.9733258740976454,0.043790755101747805
3815.926491189337,3.4210112308617684,0.04409074593723371
3816.8052419008277,3.4786123499274253,0.04310678838036258
3817.684194975441,3.209949506446719,0.042978761331748716
3818.563350459785,3.3613609161227944,0.04287169958693165
3819.442708400464,2.988030069321394,0.04169948152741969
3820.322268844109,2.581807422079146,0.03971437189251863
3821.202031837345,2.695670419628732,0.03978488676620142
3822.0819974268243,2.7632243766449394,0.040663643202529236
3822.9621656591935,3.0287112226709727,0.040870215839245404
3823.8425365811263,2.975844693183899,0.04099095518479701
3824.7231102392916,3.154098526388407,0.04134468431669533
3825.6038866803838,2.9440735027194025,0.03959272854981572
3826.484865951093,2.5628268472850326,0.03867797011734894
3827.366048098136,3.071196351898834,0.039699880075171785
3828.2474331682242,2.6938854200765494,0.039698474545354336
3829.1290212080958,2.49405349381268,0.04078004212340229
3830.010812264487,2.694313795678318,0.041358702464301934
3830.8928063841463,2.796996799297631,0.042436223726333586
3831.7750036138436,3.4896751988679173,0.043241004094406135
3832.6574040003447,3.0590319715440275,0.043098141585692695
3833.540007590441,2.930710718478076,0.042238833471640654
3834.4228144309195,3.391106166690588,0.04177461855092064
3835.3058245685934,3.1011674333363772,0.041463070792949
3836.1890380502714,3.2230812087655067,0.04038660522622076
3837.0724549227884,3.238098047859967,0.041529684857006276
3837.9560752329744,3.2199849894270303,0.04051922346584625
3838.8398990276855,2.8292550901649522,0.04048452173958245
3839.723926353774,2.3946703874506055,0.038628222411101025
3840.6081572581174,3.178580016642809,0.03970080574348768
3841.4925917875894,3.505992012098432,0.041044241482633775
3842.3772299890893,3.450187211483717,0.041058996449836314
3843.2620719095116,3.3401687629520893,0.040962990094838864
3844.147117595778,3.274746494740248,0.040614499193009086
3845.032367094805,3.2008165858685973,0.04055583535047428
3845.9178204535356,2.9489032449200754,0.04113386413172027
3846.803477718907,3.0236291174776855,0.04018490240977518
3847.689338937884,2.6919280713424087,0.03934648839426487
3848.57540415743,2.9142106343060736,0.03931975856068814
3849.46167342452,3.520439683273435,0.03991200362590267
3850.3481467861507,2.9297535174409863,0.03915624033624341
3851.2348242893136,2.8289953589439394,0.03848472215097262
3852.1217059810283,2.907964630424977,0.03874946638519942
3853.0087919083076,3.0462585489265623,0.038804600923787326
3853.8960821181918,3.0497881697490814,0.03903989404534149
3854.783576657717,3.2826834879815583,0.03874084126169411
3855.671275573944,3.2863666083663703,0.03840069375823002
3856.559178913931,3.3773033838719133,0.038786452871386726
3857.447286724761,3.5314799860352646,0.03891158217570735
3858.335599053513,3.5261019360274077,0.03862956602330536
3859.2241159472915,3.5864862867165366,0.03910043089567268
3860.1128374531977,3.835506773553788,0.03858918026015869
3861.0017636183584,3.514590051956475,0.038059146916709787
3861.890894489896,3.4985193732194606,0.0376031825179358
3862.780230114958,3.1362607787828893,0.037553307880581026
3863.6697705406896,2.8939019505865873,0.038338252941295906
3864.55951581426,2.2804017951712012,0.03724823980082065
3865.44946598284,2.112556830095127,0.03731369910139355
3866.339621093609,2.6290902885317338,0.038088310112481476
3867.2299811937696,3.131539568328299,0.03970693558718491
3868.120546330521,3.7381276227533817,0.039824622394410515
3869.011316551087,4.647453279048205,0.03989973465086623
3869.9022919026884,5.331583654135466,0.040946198038165224
3870.793472432571,5.447816160321236,0.041281729583572464
3871.6848581879763,5.961435060203076,0.041193122383340865
3872.576449216173,6.187024264782668,0.041520709898986936
3873.468245564424,5.235274329036474,0.0401654819504253
3874.3602472800194,4.682428256794811,0.0391774068722828
3875.252454410245,3.6005155682563785,0.03750960023749135
3876.144867002412,2.9634952981024982,0.036252183542349124
3877.0374851038273,2.5561130841495467,0.03515362886714625
3877.9303087618246,2.3574855270795525,0.03413462903713927
3878.8233380237325,2.1560701398761015,0.03412930102653172
3879.7165729369067,2.3488291904330256,0.03419890880718255
3880.6100135486977,2.201750568393618,0.03367869559717184
3881.5036599064824,2.7917876258492473,0.03451720558498246
3882.3975120576333,3.149137336295098,0.035102655192158896
3883.291570049549,3.454942289739847,0.035751982104893436
3884.1858339296286,3.6417456042021517,0.03627758214724413
3885.08030374528,3.760206731408835,0.03646228548301218
3885.974979543936,3.852006535232067,0.036543029146379656
3886.8698613730226,3.515914581716061,0.035820178163965495
3887.7649492799937,3.7457129552960398,0.03548580138204264
3888.6602433122985,3.647669544816018,0.03529161536382781
3889.555743517412,3.134613327495754,0.0348669565102389
3890.4514499428046,3.3460200988221915,0.03463234138654821
3891.3473626359746,2.879979890584946,0.034489670822435384
3892.2434816444134,2.7293980990536513,0.034043641104683844
3893.1398070156406,2.483443693444133,0.03453843094275431
3894.0363387971706,2.2633355367695915,0.03321431349889646
3894.933077036545,2.0756277207285168,0.033609858690804156
3895.8300217812994,2.6135621379129588,0.03398762424010922
3896.7271730789967,2.917876688949764,0.034920772203667697
3897.6245309771957,3.4328450702130797,0.03596644304551897
3898.5220955234804,3.888145529292524,0.037223088866378054
3899.419866765432,4.045174257829786,0.03742127476239937
3900.317844750656,4.298128701746464,0.03774163649259628
3901.21602952676,3.9265567556023604,0.037360254954685986
3902.114421141359,3.903467538952827,0.037350852765136236
3903.013019642094,3.894643976166845,0.03698105291675692
3903.9118250765996,3.8501193573698407,0.03705617446085461
3904.8108374925373,3.819630366377533,0.03678805881259433
3905.710056937564,4.088404219970108,0.037798755490684156
3906.609483459363,4.445798210054636,0.03964415422337874
3907.5091171056138,4.1930298514664175,0.03914672050322877
3908.4089579240213,3.814815912395716,0.039816040613234384
3909.309005962286,3.831459418311715,0.03861097525997107
3910.2092612681363,4.018091343156994,0.038522405210307344
3911.1097238892944,3.682352166809142,0.03796494855601495
3912.01039387351,3.772851209715009,0.03789732523486408
3912.911271268528,3.043094173585996,0.03760536820967836
3913.812356122119,2.8935806427616626,0.038108445720262694
3914.713648482051,3.1962390504777436,0.03727427306124997
3915.6151483961166,2.9027674302458766,0.035880244440437095
3916.5168559121043,2.7745457857847216,0.034711642369530366
3917.4187710778306,3.1304219320416453,0.03479380085035725
3918.3208939411056,3.347836783900857,0.0346580588671507
3919.2232245497667,3.506020295992494,0.03460061480159403
3920.125762951651,3.6811182130128146,0.034534146243927547
3921.0285091946057,3.743980403989554,0.03407286312218799
3921.931463326502,3.943056398257614,0.0341050912398083
3922.8346253952054,4.377438474446535,0.03473830099785203
3923.737995448608,4.532336477935315,0.03516353878112345
3924.641573534599,4.368716336414218,0.03513268833039469
3925.545359701092,4.5101336117833855,0.035181315327845436
3926.449353995997,4.946593952178955,0.03581138276702417
3927.3535564672516,5.179394836723805,0.03586247718135707
3928.2579671627864,4.953021404147148,0.0352108531251764
3929.1625861305615,4.82242497317493,0.0345177411723358
3930.0674134185306,5.125941879302263,0.03447695604058461
3930.972449074674,4.931387039273978,0.03385063461699863
3931.877693146969,4.523637369275094,0.03342719554038786
3932.7831456834174,4.522551168128849,0.03323140585599365
3933.6888067320183,4.255809707194566,0.03219028286282482
3934.5946763407965,3.6604956302791836,0.030988124541496718
3935.5007545577723,3.7700233358889816,0.031041342729959075
3936.4070414309936,3.8741893921047446,0.03159817711223978
3937.313537008506,4.025114810466767,0.031814817552846555
3938.2202413383675,4.013469725474716,0.0321006695013803
3939.1271544686583,3.528254715725779,0.03174337081908656
3940.0342764474544,3.4398013237863783,0.03222966246475858
3940.9416073228585,3.223194816336036,0.032385041618960865
3941.849147142968,3.1861888848245146,0.03245670816024738
3942.7568959559076,3.06597721837461,0.0321862241632859
3943.6648538097975,2.3599472174420955,0.030952531201604235
3944.573020752785,2.331481304951012,0.030781434261315653
3945.481396833012,2.5933243434177715,0.03134832096808369
3946.3899820986467,2.786923085153103,0.031550998986935655
3947.298776597855,3.3784105088561778,0.03295883213958993
3948.207780378827,3.6620777321979405,0.033343263119945565
3949.1169934897503,3.868771215155721,0.033543996925746083
3950.026415978837,4.2058917541056875,0.03387437382986247
3950.936047894297,4.4677583880722525,0.03446102154285245
3951.8458892843655,4.767727355286479,0.03500372632582296
3952.7559401972735,4.376968111842872,0.03457500877269513
3953.666200681279,4.447208362072707,0.03453785201307179
3954.5766707846346,4.864791690558195,0.034837217480665345
3955.4873505556216,5.0882558077573785,0.035540127895779546
3956.398240042518,5.275918903946877,0.035780454919279024
3957.3093392936153,5.153047537058592,0.0353284718230276
3958.2206483572263,5.004682679474354,0.034984897179678225
3959.1321672816603,5.017376813292504,0.03478649457201105
3960.0438961152527,4.748638582229614,0.034317106434716256
3960.955834906334,4.662451101467013,0.03453277167291665
3961.8679837032632,4.794925162941217,0.03445695355567156
3962.7803425543934,4.699077800288797,0.03394046159420837
3963.6929115081043,4.58897630609572,0.03354225704081788
3964.605690612772,5.108512365818024,0.03358424647014394
3965.518679916798,5.405474448949098,0.034024288754708386
3966.431879468582,4.758084910735488,0.032607570424573774
3967.345289316547,4.293030465207994,0.032017994008484
3968.2589095091143,4.500485092401505,0.03141550777006217
3969.1727400947307,4.39322016350925,0.031055094631829337
3970.086781121838,4.288410352542996,0.030938528533400903
3971.001032638907,4.296319603174925,0.031227368006766884
3971.915494694401,4.1457038961350925,0.03142851975645585
3972.830167336813,4.23123605698347,0.03205978530144813
3973.7450506146292,3.971792033314705,0.03163882602524215
3974.660144576364,3.8497123554348947,0.03219067603966803
3975.575449270531,3.4574070237576966,0.03144821265330338
3976.4909647456543,3.460930131189526,0.03209981194243881
3977.4066910502825,3.577237359806895,0.032521102477874896
3978.3226282329574,3.350618227943779,0.0323434391747167
3979.2387763422494,3.407205792888999,0.03213296263249436
3980.155135426724,2.9328517811372876,0.031539860008338354
3981.0717055349733,2.785712563619018,0.03140921074880956
3981.988486715585,2.602845879085362,0.03139442791868113
3982.9054790171745,2.549886582954787,0.03174511070401476
3983.8226824883504,2.5042296065017586,0.030923151294186678
3984.7400971777515,2.421814541053027,0.030903712259552872
3985.6577231340093,2.600032056495547,0.03052187253130561
3986.5755604057836,2.56318698450923,0.030567512003924116
3987.4936090417286,2.9531413646414877,0.031030575257040397
3988.4118690905275,3.398533819243312,0.032173503189673804
3989.3303406008563,3.590115948580206,0.0325934253458603
3990.2490236214207,3.8142948128283027,0.03331096689295084
3991.167918200919,4.117143920436502,0.033001208553997886
3992.087024388079,4.479309999197722,0.03427836148831681
3993.006342231626,4.716538230702281,0.03391651495734063
3993.925871780298,4.670101880654693,0.03395929693211442
3994.845613082856,4.719186429679394,0.03397584131833564
3995.765566188054,5.090667375922203,0.03442215895298811
3996.6857311446765,5.0021780051291,0.0346214655578066
3997.606108001501,4.713405905291438,0.034082485119264254
3998.5266968073333,5.063625144585967,0.03440589629190651
3999.4474976109736,5.1876293178647765,0.03512331709965149
4000.3685104612505,5.017736302316189,0.03518442359202322
4001.2897354069864,5.178111165761948,0.03503352727300962
4002.2111724970323,5.182024709135294,0.0346094009108934
4003.132821780234,4.97530564814806,0.03470395220198293
4004.0546833054636,5.139746752381326,0.03491123689124978
4004.9767571215903,5.083260722830892,0.03499441391681222
4005.8990432775086,5.237323880195619,0.03499218797862114
4006.8215418221093,4.973790065944195,0.03469471718998855
4007.7442528043107,4.739059304073454,0.0342329015767763
4008.667176273026,4.966589298099279,0.0352937081791507
4009.5903122771956,5.284100296348334,0.03612406052143494
4010.513660865755,5.473050479590894,0.036423645796555014
4011.437222087667,5.362115798518062,0.036539103569708895
4012.360995991895,5.84927308484912,0.036709668018524794
4013.284982627411,5.606759431958199,0.03680769598359007
4014.209182043213,5.285271130502225,0.03582219048639136
4015.1335942882924,5.306363856047392,0.03561686548957922
4016.058219411669,5.666156180202961,0.03643655252300642
4016.983057462358,5.642417462915183,0.03592725538818584
4017.9081084894,5.432164118438959,0.035658371961523085
4018.8333725418333,5.204550439864398,0.035451876721823296
4019.758849668722,5.190447686612607,0.03571343219897527
4020.6845399191266,5.122589918971062,0.03587809899514306
4021.6104433421337,4.715173634141684,0.03554600387726306
4022.5365599868255,5.015808599069715,0.036101553469071866
4023.4628899023123,5.293092564493419,0.036018255704163886
4024.389433137699,5.087469525635243,0.03577117656495548
4025.3161897421182,5.042011269927026,0.03556669364768156
4026.243159764697,5.093377508223057,0.03561283155708554
4027.170343254591,4.503112915158272,0.03467874244580788
4028.0977402609496,4.475881166383624,0.03449417532878866
4029.025350832952,4.503283628076316,0.0343684887659501
4029.953175019774,4.31477510072291,0.03400174145589679
4030.881212870604,4.16234736405313,0.033013784021219184
4031.809464434654,4.089878761023283,0.032894131329777546
4032.7379297611305,4.072324268519879,0.032456234490507135
4033.6666088992683,3.9069102451205255,0.03192651073512375
4034.595501898297,3.620482648909092,0.0314425348081818
4035.5246088074728,3.4189417066052563,0.03131582970060769
4036.4539296760486,2.7947828669101,0.030338918368107728
4037.3834645533043,2.791419323533774,0.030417504202658544
4038.313213488514,2.759135056473315,0.03056816833062301
4039.243176530981,2.8432766088284556,0.030781567384183823
4040.1733537300024,3.18736922852695,0.031221278409518168
4041.103745134904,2.8681626986712216,0.030992238966887437
4042.034350795005,3.443627125397325,0.03192822894888737
4042.9651707596545,3.829450042545795,0.03280802869699598
4043.8962050781943,4.041211458295584,0.03319708182716979
4044.827453799996,3.8336306851357222,0.03375095654754415
4045.7589169744247,3.952836557850242,0.03511579410965943
4046.6905946508737,4.20000171661377,0.03795146289988103
4047.622486878732,4.950553097203374,0.04004702426891656
4048.5545937074157,5.058342139422894,0.03886754636926823
4049.48691518634,4.592384230345488,0.03534002564963268
4050.419451364931,4.599815697222949,0.03394271849120598
4051.3522022926395,5.040163450688124,0.034030947993997654
4052.2851680189106,5.127354105189443,0.03374137170103574
4053.218348593218,4.914455920457841,0.03281569719337883
4054.1517440650287,4.949299003928901,0.03277284710923064
4055.085354483839,4.862226844206453,0.03294319484640067
4056.0191798991405,4.955373341217638,0.03276062147652337
4056.9532203604513,4.905644603073598,0.03231653906770393
4057.8874759172845,5.19412756562233,0.03264308327156922
4058.8219466191827,5.275678927451373,0.03298005130560046
4059.7566325156818,5.631311786174774,0.03370450595419399
4060.691533656346,5.850459744036198,0.03409944125761261
4061.626650090735,5.363497686386109,0.033386274189887835
4062.5619818684354,5.439701171219348,0.03345131245069163
4063.4975290390294,5.682924944907427,0.033430700077289516
4064.4332916521275,5.615714801102877,0.033201830908094816
4065.369269757334,5.6657780416309835,0.03378983461681176
4066.305463404283,5.96065409258008,0.03403657940090941
4067.2418726426044,5.438623133301736,0.033185490849996835
4068.178497521943,5.363801885396242,0.0327783949273647
4069.115338091966,5.446554666012526,0.03327425594014185
4070.0523944023344,5.381802738457918,0.03312915510971472
4070.989666502739,5.613771537691354,0.03310040676195082
4071.927154442865,5.4073047384619715,0.03250463858455071
4072.8648582724245,5.306736183166504,0.03202027876840752
4073.802778041126,5.422251173108816,0.032438225752736013
4074.740913798705,5.509439338743687,0.032415062373674045
4075.6792655948925,5.472743637859821,0.032654794988087724
4076.617833479447,5.32823083922267,0.03304858481566394
4077.556617502122,5.162238396704198,0.03292466600067948
4078.4956177127,5.164221134781838,0.032876785110466634
4079.4348341609566,4.8669343635439875,0.032234439408609504
4080.3742668966966,4.38151698820293,0.03137620246926415
4081.3139159697193,4.185628581047058,0.031015665495805103
4082.2537814298526,3.5001656898297373,0.030652264832740028
4083.193863326919,3.3564321141690017,0.02996211563768643
4084.1341617107687,2.685638443613425,0.028787498270666706
4085.0746766312473,2.04727815585211,0.027979801583016987
4086.015408138228,2.20093705492327,0.028150372223594188
4086.9563562815833,2.7114351516589523,0.029578179998235615
4087.897521111197,3.281416735053063,0.030858760072439814
4088.838902676978,3.8699638132005933,0.03165939196043444
4089.7805010288275,4.395647549256683,0.03234287882031812
4090.7223162166774,4.828333973139524,0.03308283454335208
4091.6643482904537,5.215031742304564,0.033103737929535776
4092.6065973001096,5.336608344689012,0.03305450413947662
4093.5490632955944,5.5197475254535675,0.03287443843293002
4094.4917463268844,5.236767828091979,0.032832817413401924
4095.434646443952,5.077811435610056,0.03263250774325116
